,B3GALT5-AS1,PCA3,LINC01531,HPN-AS1,HULC,TRERNA1,PSORS1C3,ATE1-AS1,NORAD,TP53TG1,FBXW7-AS1,CTBP1-AS,TP53COR1,ABALON,LINC01587,AGAP2-AS1,PISRT1,LINC01098,DSCR10,BANCR,LINC-ROR,LINC00602,MIR194-2HG,IFNG-AS1,HCG9,NBR2,TUSC7,FAM83H-AS1,MHRT,LINC00163,TTTY2,SPRY4-IT1,CASC8,ZNF667-AS1,LINC01080,ESRG,SNHG1,PARD6G-AS1,LINC00271,CADM3-AS1,NFIA-AS1,LOXL1-AS1,MYCNOS,CECR7,SOX2-OT,HYMAI,SNHG11,LINC01387,PWAR4,LINCMD1,LINC01081,GAS5,LINC00856,TP73-AS1,PTCSC3,SERTAD4-AS1,JAZF1-AS1,LINC00467,GABPB1-AS1,MIR17HG,PANDAR,AFAP1-AS1,LINC00474,DBH-AS1,DBET,DISC1FP1,C5orf66-AS2,LINC00922,MIR503HG,VLDLR-AS1,LINC01235,EPB41L4A-AS1,DANCR,TUSC8,CASC16,MESTIT1,OIP5-AS1,HCCAT5,HELLPAR,MIR22HG,CASC2,GHRLOS,EGOT,CYTOR,HCP5,LINC00654,NBAT1,LINC01184,PWRN1,MIAT,LINC00336,CASC15,EWSAT1,TUG1,KCNQ1OT1,GNAS-AS1,LINC00315,LINC00974,LINC00575,TSIX,LINC00583,LINC00261,LSINCT5,MCHR2-AS1,MEG8,CCDC26,LINC00479,PWAR5,ZFAS1,TEX41,HNF1A-AS1,DSCR9,LINC00319,MIF-AS1,LINC01588,H19,CARMN,LINC00663,MIR7-3HG,KIRREL3-AS3,LINC01556,MEG3,TTTY4,NEAT1,CAHM,HLA-F-AS1,NPSR1-AS1,FALEC,MIR155HG,FMR1-AS1,ERICH1-AS1,TINCR,SCHLAP1,BLACAT1,GPR1-AS,LRRC3DN,LINC00687,LINC00273,FAM30A,LINC00942,MIR99AHG,NCRUPAR,LINC00629,NUP50-AS1,HCG4,LINC01602,ZEB1-AS1,RAD51-AS1,LINC01133,LINC01024,HAS2-AS1,LINC00299,HAND2-AS1,XIST,NALT1,SAMMSON,DLEU2,HCG27,HAR1A,LINC00511,BCYRN1,LINC00472,PCGEM1,IL12A-AS1,ATXN8OS,PTCSC2,OLMALINC,DIO3OS,DISC2,MIR137HG,APTR,TDRG1,LINC00032,HOTAIR,LINC00293,LINC01628,GHET1,LUCAT1,LINC00961,DAOA-AS1,NRON,LINC-PINT,PICSAR,COL18A1-AS1,BCAR4,FENDRR,PCAT5,HOXA11-AS,LINC00473,CRNDE,LINC00312,RMST,MALAT1,ADORA2A-AS1,CDKN2B-AS1,CDKN2A-AS1,SNHG4,CCAT1,PCAT4,TTTY15,MIR124-2HG,COPG2IT1,NPTN-IT1,IGF2-AS,PCAT1,IL10RB-AS1,LMCD1-AS1,WT1-AS,GACAT2,CDR1-AS,NCAM1-AS1,PEG3-AS1,MIR181A1HG,C5orf66-AS1,TARID,MINCR,PVT1,LINC00477,GSTT1-AS1,CCAT2,HOTTIP,PRINS,MIR4435-2HG,LINC00963,PSMB8-AS1,MIR100HG,C1QTNF9B-AS1,HOTAIRM1,THRIL,SNHG12,PARTICL,KCTD21-AS1,PRNCR1,CBR3-AS1,UCA1,XACT,LINC01426,GATA3-AS1,LINC00675,GNG12-AS1
LMCD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WT1-AS,0.0,0.361713832315557,0.0,0.0,0.3954425735554535,0.0,0.0876608620418122,0.0,0.0,0.0,0.0,0.361713832315557,0.0,0.0,0.0,0.0,0.0547385872916392,0.0,0.0,0.3304949004210106,0.0,0.0,0.0,0.0627362744395546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3887735437035017,0.0,0.0,0.0,0.1889301929160581,0.0,0.0,0.0812823140171034,0.0,0.0,0.0,0.3156021673533574,0.0,0.2483496143327057,0.0733439887849289,0.0733439887849289,0.0,0.0,0.0547385872916392,0.0,0.4964371266871562,0.0,0.0,0.3156021673533574,0.0,0.0,0.0,0.0,0.5081557510414421,0.5173400741619802,0.0876608620418122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173400741619802,0.0876608620418122,0.3617138323155568,0.0,0.1074452538982828,0.0,0.0,0.0,0.0,0.3156021673533574,0.0,0.0,0.0,0.0876608620418122,0.0,0.0,0.0,0.0,0.3357554645743371,0.0,0.0,0.0,0.4156314210801005,0.5164683127646374,0.0733439887849289,0.0,0.0,0.0,0.0,0.0,0.0,0.4072298805953775,0.0,0.0,0.3342070365344091,0.0,0.0,0.0,0.0,0.3396650252486931,0.0,0.0,0.0,0.0,0.4908735232891839,0.0,0.0,0.3156021673533574,0.0,0.0,0.5054376450481137,0.0,0.0,0.0,0.0,0.0,0.0,0.5129813149734563,0.0,0.0,0.3851810735285136,0.361713832315557,0.5642221671240777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803774678280775,0.0,0.0,0.0876608620418122,0.0,0.4594135521361234,0.0,0.0,0.5438313988294912,0.0,0.080965019334133,0.0,0.3767010614488883,0.0,0.361713832315557,0.0,0.0606918634624404,0.0,0.0,0.0,0.0993319377139318,0.0,0.0,0.361713832315557,0.3342070365344091,0.4307386830821034,0.0,0.0,0.4228739353381061,0.0,0.0,0.0876608620418122,0.1023744312830634,0.0,0.0,0.0,0.4228739353381061,0.0,0.0,0.0,0.0,0.3156021673533574,0.3617138323155568,0.3156021673533574,0.5041605353761905,0.0,0.40208081426619896,0.0,0.4592818929641957,0.3954425735554535,0.0,0.0,0.0,0.0,0.3096021980725094,0.5478623387865248,0.4784325735641197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173400741619802,0.0,0.4377597417180987,0.0,0.0,0.3156021673533574,0.3156021673533574,0.0876608620418122,0.0,0.0,0.0,0.0547385872916392,0.361713832315557,0.0,0.0627362744395546,0.0,0.0,0.0,0.361713832315557,0.3536386613890314,0.4729153022616672,0.0,0.0,0.0,0.0,0.0
GACAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDR1-AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAM1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR181A1HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf66-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARID,0.0,0.5381310956681954,0.0,0.0,0.5741217623978571,0.0,0.180915609487038,0.0,0.0,0.0,0.0,0.5381310956681954,0.0,0.0,0.0,0.0,0.1287225089875396,0.0,0.0,0.6399942122557483,0.0,0.0,0.0,0.1411491398473955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6419380730363005,0.0,0.0,0.0,0.4334322240228406,0.0,0.0,0.1709739920771274,0.0,0.0,0.0,0.4907545655149947,0.0,0.4033532090980949,0.1578782499738958,0.1578782499738958,0.0,0.0,0.1287225089875396,0.0,0.7626517904492881,0.0,0.0,0.4907545655149947,0.0,0.0,0.0,0.0,0.8845327739170489,1.0,0.180915609487038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.180915609487038,0.5381310956681954,0.0,0.2136498516320475,0.0,0.0,0.0,0.0,0.4907545655149947,0.0,0.0,0.0,0.180915609487038,0.0,0.0,0.0,0.0,0.6676863740813876,0.0,0.0,0.0,0.5141442456574516,0.5316697941405738,0.1578782499738958,0.0,0.0,0.0,0.0,0.0,0.0,0.585965894936157,0.0,0.0,0.6897407611693327,0.0,0.0,0.0,0.0,0.585965894936157,0.0,0.0,0.0,0.0,0.7362214854947956,0.0,0.0,0.4907545655149947,0.0,0.0,0.7502508809560883,0.0,0.0,0.0,0.0,0.0,0.0,0.45496700964333503,0.0,0.0,0.6019108280254776,0.5381310956681954,0.6019108280254776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45496700964333503,0.0,0.0,0.180915609487038,0.0,0.7955602603351198,0.0,0.0,0.5158914523767877,0.0,0.1704483046282406,0.0,0.5502210230181217,0.0,0.5381310956681954,0.0,0.1380424821324316,0.0,0.0,0.0,0.2005561547740437,0.0,0.0,0.5381310956681954,0.6897407611693327,0.7685925660215875,0.0,0.0,0.6019108280254776,0.0,0.0,0.180915609487038,0.2054662910957951,0.0,0.0,0.0,0.6019108280254776,0.0,0.0,0.0,0.0,0.4907545655149947,0.5381310956681954,0.4907545655149947,0.7651472778957238,0.0,0.6802009564194161,0.0,0.4907545655149947,0.5741217623978571,0.0,0.0,0.0,0.0,0.4847899728697181,0.4825862849214453,0.8845327739170489,0.0,0.0,0.5173400741619802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443627245013575,0.0,0.0,0.4907545655149947,0.4907545655149947,0.180915609487038,0.0,0.0,0.0,0.1287225089875396,0.5381310956681954,0.0,0.1411491398473955,0.0,0.0,0.0,0.5381310956681954,0.6518383447940483,0.8296487049591428,0.0,0.0,0.0,0.0,0.0
MINCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVT1,0.0,0.6910129259948965,0.0,0.0,0.6528662936717641,0.0,0.1412272593714647,0.0,0.0,0.0,0.0,0.6910129259948965,0.0,0.0,0.0,0.0,0.09727710484576499,0.0,0.0,0.4555669685039535,0.0,0.0,0.0,0.1078107136765135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391516106185887,0.0,0.0,0.0,0.2817379343471615,0.0,0.0,0.3678516540184064,0.0,0.0,0.0,0.3891106624689493,0.0,0.3138469799004229,0.5341100819105129,0.2056437147126362,0.0,0.0,0.09727710484576499,0.0,0.5070145149506456,0.0,0.0,0.4306055435389764,0.0,0.0,0.0,0.0,0.6288954984184064,0.7443627245013575,0.1412272593714647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443627245013575,0.1412272593714647,0.5554379318372751,0.0,0.1684137644320289,0.0,0.0,0.0,0.0,0.4876439067461487,0.0,0.0,0.0,0.1412272593714647,0.0,0.0,0.0,0.0,0.4120490985827452,0.0,0.0,0.0,0.4089336534183976,0.4462867358812905,0.1367196245465244,0.0,0.0,0.0,0.0,0.0,0.0,0.5677082844433177,0.0,0.0,0.5053135174175379,0.0,0.0,0.0,0.0,0.4599877087531838,0.0,0.0,0.0,0.0,0.4805842099961531,0.0,0.0,0.6750385920562767,0.0,0.0,0.4946136054574458,0.0,0.0,0.0,0.0,0.0,0.0,0.4461579902361732,0.0,0.0,0.5470637850832993,0.6910129259948965,0.5125156324214993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563883090375128,0.0,0.0,0.1412272593714647,0.0,0.5399229848364774,0.0,0.0,0.5807614743037584,0.0,0.1307599545126672,0.0,0.4557045653867837,0.0,0.6910129259948965,0.0,0.1047040559615496,0.0,0.0,0.0,0.1553200675740251,0.0,0.0,0.5554379318372749,0.5053135174175379,0.5129552905229451,0.0,0.0,0.7124077004272147,0.0,0.0,0.1412272593714647,0.1602302038957765,0.0,0.0,0.0,0.7064389563814009,0.0,0.0,0.0,0.0,0.4349999445447668,0.4917480384775802,0.3891106624689493,0.5095100023970813,0.0,0.4245636809207737,0.0,0.4995842426859587,0.60285941031807,0.0,0.0,0.0,0.0,0.4533677903649581,0.414037252423429,0.6288954984184064,0.0,0.0,0.4377597417180987,0.0,0.0,0.0,0.0,0.0,0.0,0.7443627245013575,0.0,0.0,0.0,0.0,0.3891106624689492,0.6750385920562767,0.1412272593714647,0.0,0.0,0.0,0.09727710484576499,0.6910129259948965,0.0,0.1078107136765135,0.0,0.0,0.0,0.6910129259948965,0.5285630283875593,0.5740114294605003,0.0,0.0,0.0,0.0,0.0
