source,target,value,source_type,target_type
DOID:305,mir29b,1,1,2
DOID:4450,mir224,1,1,2
DOID:1936,mir143,1,1,2
LINC00271,DOID:9351,1,0,1
DOID:1612,mir147a,1,1,2
DOID:14566,mir378c,1,1,2
TUG1,DOID:10155,1,0,1
DOID:3908,mir451a,1,1,2
H19,DOID:74,1,0,1
MALAT1,DOID:0060158,1,0,1
DOID:0050686,mir520b,1,1,2
PVT1,DOID:9744,1,0,1
DOID:37,mir27b,1,1,2
DOID:3119,mir650,1,1,2
NPTN-IT1,DOID:3571,1,0,1
DOID:3620,mir143,1,1,2
DOID:11934,mir18a,1,1,2
DOID:3996,mir15b,1,1,2
DOID:0050117,mir329,1,1,2
KCNQ1OT1,DOID:9993,1,0,1
DOID:170,mir139,1,1,2
DOID:4450,mir760,1,1,2
AFAP1-AS1,DOID:3498,1,0,1
DOID:305,mir486,1,1,2
DOID:4450,mir139,1,1,2
DOID:863,mir137,1,1,2
DOID:305,let7c,1,1,2
DOID:2789,mir27b,1,1,2
mir1233,mir1285,1,2,2
DOID:0060058,mir150,1,1,2
DOID:10534,mir151a,1,1,2
PANDAR,DOID:0050686,1,0,1
DOID:0050686,mir187,1,1,2
DOID:150,mir24,1,1,2
DOID:3069,mir15b,1,1,2
DOID:193,mir378c,1,1,2
NEAT1,DOID:10155,1,0,1
DOID:2394,mir449b,1,1,2
LINC00473,mir15b,1,0,2
DOID:3119,mir512,1,1,2
DOID:1240,let7a,1,1,2
DOID:8850,mir302c,1,1,2
DANCR,DOID:3856,1,0,1
DOID:0050828,mir98,1,1,2
DOID:10591,mir518c,1,1,2
DOID:3905,mir30e,1,1,2
AFAP1-AS1,DOID:77,1,0,1
DOID:0060037,mir15b,1,1,2
UCA1,DOID:4451,1,0,1
DOID:10534,mir515,1,1,2
CASC16,DOID:10155,1,0,1
DOID:14566,mir1231,1,1,2
PANDAR,DOID:14566,1,0,1
DOID:3908,mir520b,1,1,2
mir605,mir551a,1,2,2
DOID:0050686,mir103b,1,1,2
DOID:0050686,mir92a,1,1,2
DOID:150,mir137,1,1,2
DOID:0060084,mir181c,1,1,2
DOID:3119,mir483,1,1,2
NPTN-IT1,DOID:3905,1,0,1
DOID:686,mir18a,1,1,2
DOID:3996,mir503,1,1,2
DOID:1793,mir100,1,1,2
DOID:1561,mir29b,1,1,2
XIST,DOID:10155,1,0,1
DOID:5041,mir192,1,1,2
DOID:3905,mir451b,1,1,2
DOID:3393,mir208b,1,1,2
DOID:684,mir25,1,1,2
DOID:4450,mir378f,1,1,2
DOID:2600,mir486,1,1,2
DOID:120,mir30c,1,1,2
DOID:655,mir183,1,1,2
BANCR,DOID:3905,1,0,1
DOID:10534,mir183,1,1,2
DOID:4194,mir155,1,1,2
DOID:3247,mir29b,1,1,2
DOID:0050686,mir410,1,1,2
GAS5,DOID:299,1,0,1
DOID:0060072,mir195,1,1,2
DOID:1240,mir107,1,1,2
DOID:1749,mir181a,1,1,2
DOID:0060100,mir92a,1,1,2
DOID:331,let7a,1,1,2
DOID:686,mir92b,1,1,2
TUSC7,DOID:162,1,0,1
DOID:5041,mir99b,1,1,2
DOID:10283,mir122,1,1,2
DOID:3093,mir19a,1,1,2
DOID:289,mir520h,1,1,2
DOID:706,mir19a,1,1,2
KCNQ1OT1,mir34a,1,0,2
TUG1,mir365a,1,0,2
DOID:120,mir103a,1,1,2
DOID:11054,mir203,1,1,2
TUG1,DOID:5672,1,0,1
DOID:10534,mir7,1,1,2
DOID:0060116,let7a,1,1,2
SNHG11,DOID:374,1,0,1
SCHLAP1,DOID:3856,1,0,1
DOID:162,mir122,1,1,2
DOID:4,let7d,1,1,2
HOTAIR,DOID:0050866,1,0,1
DOID:520,mir30d,1,1,2
DOID:3213,let7g,1,1,2
DOID:201,mir19a,1,1,2
DOID:1240,mir34b,1,1,2
DOID:3571,mir125b,1,1,2
DOID:686,mir200a,1,1,2
DOID:686,mir492,1,1,2
DOID:15,mir100,1,1,2
LINC01556,DOID:14566,1,0,1
CDKN2B-AS1,DOID:1070,1,0,1
DOID:3093,mir153,1,1,2
DOID:5041,mir203,1,1,2
DOID:77,mir106a,1,1,2
DOID:0060089,mir203,1,1,2
DOID:8552,mir451b,1,1,2
DOID:0060119,mir20a,1,1,2
DOID:3070,let7d,1,1,2
DOID:0080000,mir125b,1,1,2
DOID:162,mir365a,1,1,2
DOID:4,mir325,1,1,2
NEAT1,mir365a,1,0,2
DOID:0060056,mir200a,1,1,2
DOID:1324,mir203,1,1,2
NEAT1,DOID:5672,1,0,1
EPB41L4A-AS1,DOID:14566,1,0,1
DOID:0060072,mir361,1,1,2
DOID:3571,mir372,1,1,2
DOID:66,mir206,1,1,2
DOID:0060072,mir205,1,1,2
DOID:14566,mir10b,1,1,2
DOID:686,mir338,1,1,2
XIST,mir122,1,0,2
DOID:1793,mir375,1,1,2
DOID:2914,mir431,1,1,2
DOID:77,mir342,1,1,2
DOID:0060060,mir20b,1,1,2
DOID:3093,mir210,1,1,2
MIR17HG,DOID:0050739,1,0,1
DOID:12858,mir200a,1,1,2
DOID:178,mir200b,1,1,2
DOID:184,mir93,1,1,2
CASC16,DOID:5672,1,0,1
DOID:0050615,mir196a,1,1,2
DOID:162,mir188,1,1,2
DOID:4,mir629,1,1,2
DOID:162,mir134,1,1,2
MALAT1,DOID:5409,1,0,1
DOID:4,mir122,1,1,2
HOTAIR,DOID:0060060,1,0,1
DOID:263,mir378a,1,1,2
DOID:0050687,mir19a,1,1,2
CCAT1,DOID:9256,1,0,1
CCAT2,DOID:1749,1,0,1
DOID:1240,mir711,1,1,2
DOID:1115,mir34b,1,1,2
GNAS-AS1,DOID:896,1,0,1
DOID:0060072,mir363,1,1,2
DOID:1612,mir19a,1,1,2
DOID:1749,mir184,1,1,2
XIST,mir365a,1,0,2
DOID:201,mir210,1,1,2
DOID:299,mir106a,1,1,2
XIST,DOID:5672,1,0,1
CDKN2B-AS1,DOID:5679,1,0,1
DOID:3571,mir140,1,1,2
DOID:3856,mir335,1,1,2
DOID:77,mir532,1,1,2
DOID:193,mir10b,1,1,2
DOID:2348,mir133a,1,1,2
TP53TG1,mir33a,1,0,2
DOID:9119,mir342,1,1,2
DOID:9884,mir378a,1,1,2
DOID:229,mir199a,1,1,2
DOID:4960,mir125b,1,1,2
DOID:16,mir378a,1,1,2
DOID:0060083,mir125b,1,1,2
BCYRN1,DOID:3119,1,0,1
DOID:4,mir374a,1,1,2
DOID:162,mir424,1,1,2
DOID:4,mir365a,1,1,2
DOID:5093,mir365b,1,1,2
HOTAIR,DOID:1793,1,0,1
CCAT1,mir24,1,0,2
DOID:1324,mir216a,1,1,2
DOID:0060040,mir652,1,1,2
DOID:1612,mir153,1,1,2
DOID:201,mir652,1,1,2
DOID:1287,mir10b,1,1,2
DOID:3571,mir451a,1,1,2
DOID:0050013,mir375,1,1,2
DOID:14566,mir133a,1,1,2
H19,DOID:1749,1,0,1
HOTAIRM1,DOID:9256,1,0,1
DOID:77,mir513b,1,1,2
DOID:2174,mir19a,1,1,2
DOID:3856,mir125b,1,1,2
DOID:934,mir200b,1,1,2
mir655,mir124a,1,2,2
DOID:423,mir335,1,1,2
DOID:2621,mir10b,1,1,2
DOID:114,mir204,1,1,2
DOID:3118,mir506,1,1,2
MALAT1,mir506,1,0,2
DOID:3953,mir376c,1,1,2
DOID:0050615,mir206,1,1,2
DOID:10763,mir133a,1,1,2
DOID:162,mir650,1,1,2
DOID:4,mir188,1,1,2
DOID:4450,mir124,1,1,2
DOID:5093,mir135a,1,1,2
DOID:0050687,mir210,1,1,2
DOID:2914,mir125b,1,1,2
DOID:1287,mir34c,1,1,2
DOID:1612,mir210,1,1,2
DOID:14566,mir382,1,1,2
DOID:7,mir200b,1,1,2
XIST,mir424,1,0,2
LINC01628,DOID:5679,1,0,1
H19,DOID:0060119,1,0,1
DOID:3856,mir372,1,1,2
DOID:9352,mir146a,1,1,2
DOID:0014667,mir146a,1,1,2
DOID:193,mir133a,1,1,2
DOID:0050338,mir451a,1,1,2
HYMAI,DOID:3070,1,0,1
DOID:178,mir149,1,1,2
DOID:0060158,mir20b,1,1,2
DOID:423,mir125b,1,1,2
DOID:114,mir193b,1,1,2
CASC15,DOID:1192,1,0,1
LUCAT1,DOID:120,1,0,1
DOID:0060083,mir337,1,1,2
DOID:162,mir329,1,1,2
DOID:3953,mir143,1,1,2
DOID:4,mir450a,1,1,2
DOID:4450,mir365b,1,1,2
NEAT1,mir329,1,0,2
MEG8,mir424,1,0,2
CBR3-AS1,mir143,1,0,2
DOID:263,mir138,1,1,2
DOID:1612,mir718,1,1,2
DOID:5093,mir429,1,1,2
mir4257,mir2355,1,2,2
DOID:2531,mir663a,1,1,2
DOID:14566,mir298,1,1,2
DOID:1287,mir133a,1,1,2
DOID:0050902,mir376c,1,1,2
DOID:1781,mir133b,1,1,2
HOTAIRM1,mir137,1,0,2
PCA3,DOID:47,1,0,1
PTCSC3,DOID:1781,1,0,1
DOID:526,mir155,1,1,2
DOID:934,mir214,1,1,2
DOID:0060041,mir146a,1,1,2
DOID:0060083,mir451a,1,1,2
DOID:3068,mir148a,1,1,2
HOXA11-AS,mir148a,1,0,2
DOID:170,mir135a,1,1,2
DOID:5093,mir193a,1,1,2
DOID:305,mir152,1,1,2
MEG3,DOID:1192,1,0,1
DOID:4450,mir135a,1,1,2
DOID:12336,mir141,1,1,2
DOID:14566,mir765,1,1,2
DOID:1037,mir29b,1,1,2
DOID:1287,mir382,1,1,2
DOID:14566,mir501,1,1,2
XIST,mir329,1,0,2
DOID:0050902,mir143,1,1,2
DOID:2531,mir23a,1,1,2
DOID:0050686,mir25,1,1,2
mir522,mir26,1,2,2
GAS5,DOID:0050117,1,0,1
DOID:37,mir146a,1,1,2
DOID:3119,mir663a,1,1,2
DOID:2394,mir133b,1,1,2
DOID:14330,mir22,1,1,2
DOID:934,mir149,1,1,2
DOID:0050155,mir183,1,1,2
SNHG12,mir497,1,0,2
DOID:403,mir23a,1,1,2
DOID:660,mir155,1,1,2
DOID:0050117,mir23a,1,1,2
DOID:10591,mir155,1,1,2
KCNQ1OT1,DOID:7,1,0,1
DOID:162,mir1260a,1,1,2
DOID:170,mir429,1,1,2
THRIL,DOID:7,1,0,1
DOID:4450,mir429,1,1,2
DOID:863,mir452,1,1,2
DOID:1287,mir298,1,1,2
DOID:14566,mir320d,1,1,2
DOID:4159,mir455,1,1,2
DOID:0050902,mir494,1,1,2
DOID:7,mir149,1,1,2
DOID:0050686,mir455,1,1,2
DOID:18,mir155,1,1,2
DOID:3119,mir23a,1,1,2
SNHG12,mir138,1,0,2
DOID:3996,mir27a,1,1,2
DOID:4451,mir378g,1,1,2
DOID:48,mir181a,1,1,2
DOID:104,mir181b,1,1,2
DOID:0050828,mir30a,1,1,2
DOID:0050117,mir421,1,1,2
DOID:2237,mir28,1,1,2
DOID:0050615,mir384,1,1,2
KCNQ1OT1,DOID:3571,1,0,1
DOID:170,mir151a,1,1,2
DOID:863,mir155,1,1,2
DOID:17,mir15a,1,1,2
DOID:14566,mir3163,1,1,2
DOID:0050686,mir885,1,1,2
DOID:0050686,mir302a,1,1,2
DLEU2,DOID:4960,1,0,1
DOID:3119,mir151b,1,1,2
DOID:557,mir324,1,1,2
DOID:3119,mir421,1,1,2
MIR17HG,mir421,1,0,2
DOID:2394,mir148b,1,1,2
DOID:14330,mir28,1,1,2
DOID:3996,mir454,1,1,2
DOID:11934,let7g,1,1,2
DOID:1561,mir152,1,1,2
CASC15,DOID:769,1,0,1
PRNCR1,DOID:48,1,0,1
DOID:3068,mir3163,1,1,2
DOID:0050828,mir100,1,1,2
LSINCT5,DOID:2394,1,0,1
DOID:0060037,mir27a,1,1,2
DOID:305,mir9,1,1,2
DOID:5679,mir182,1,1,2
PTCSC2,DOID:0050686,1,0,1
DOID:0050686,mir557,1,1,2
DOID:769,mir152,1,1,2
PVT1,mir186,1,0,2
DOID:225,mir15a,1,1,2
MIR155HG,DOID:771,1,0,1
DOID:686,mir302b,1,1,2
DOID:3948,let7b,1,1,2
DOID:1793,mir194,1,1,2
mir4306,mir1469,1,2,2
mir612,mir1234,1,2,2
HLA-F-AS1,DOID:0080014,1,0,1
DOID:0050117,mir486,1,1,2
MEG3,DOID:769,1,0,1
DOID:11054,mir101,1,1,2
DOID:10534,mir29c,1,1,2
DOID:4045,mir106a,1,1,2
DOID:0060085,mir93,1,1,2
HOTTIP,DOID:10283,1,0,1
PTCSC2,DOID:14566,1,0,1
DOID:0050686,mir671,1,1,2
DOID:3069,mir30a,1,1,2
DOID:0060318,mir181d,1,1,2
DOID:201,let7e,1,1,2
DOID:1240,mir199a,1,1,2
DOID:0070004,mir342,1,1,2
DOID:0060100,mir557,1,1,2
DOID:1749,mir296,1,1,2
DOID:1793,mir31,1,1,2
DOID:686,let7g,1,1,2
DOID:8850,mir99b,1,1,2
DOID:11934,mir125b,1,1,2
DOID:5041,mir101,1,1,2
DOID:684,mir15a,1,1,2
DOID:0060119,mir10b,1,1,2
DOID:1091,mir181b,1,1,2
DOID:120,mir196a,1,1,2
DOID:16,mir197,1,1,2
DOID:184,let7b,1,1,2
DOID:8618,mir31,1,1,2
DOID:0050686,mir1297,1,1,2
DOID:162,mir19b,1,1,2
DOID:4,mir187,1,1,2
DOID:1324,mir101,1,1,2
DOID:0060072,mir608,1,1,2
ATXN8OS,DOID:0050959,1,0,1
DOID:1749,mir185,1,1,2
DOID:0060072,mir106a,1,1,2
DOID:3571,mir200c,1,1,2
DOID:686,mir335,1,1,2
DOID:15,mir194,1,1,2
DOID:1793,mir204,1,1,2
DOID:10283,mir135b,1,1,2
DOID:1561,mir9,1,1,2
CDKN2B-AS1,DOID:1492,1,0,1
DOID:3620,mir30a,1,1,2
DOID:684,mir520d,1,1,2
mir612,mir500b,1,2,2
DOID:3093,mir124,1,1,2
HULC,DOID:0050687,1,0,1
DOID:0080001,mir19a,1,1,2
DOID:0060119,mir34c,1,1,2
DOID:120,mir370,1,1,2
DOID:3388,mir19b,1,1,2
MALAT1,mir194,1,0,2
DOID:4,mir92a,1,1,2
MIR7-3HG,DOID:4,1,0,1
DOID:1324,mir33b,1,1,2
DOID:66,mir34a,1,1,2
DOID:1612,let7e,1,1,2
DOID:0060072,mir342,1,1,2
DOID:1749,mir30d,1,1,2
DOID:331,mir199a,1,1,2
DOID:684,mir1224,1,1,2
DOID:5844,mir1,1,1,2
DOID:399,mir130b,1,1,2
DOID:3070,mir92a,1,1,2
DOID:9884,mir208a,1,1,2
DOID:229,let7c,1,1,2
DOID:10534,mir544b,1,1,2
DOID:10534,mir629,1,1,2
DOID:3829,mir342,1,1,2
DOID:687,mir199b,1,1,2
DOID:0050686,mir200,1,1,2
MALAT1,DOID:8618,1,0,1
DOID:162,mir211,1,1,2
HOTAIR,DOID:1107,1,0,1
NEAT1,mir211,1,0,2
DOID:4,mir19b,1,1,2
DOID:1324,mir128,1,1,2
DOID:4706,mir92a,1,1,2
DOID:331,mir433,1,1,2
DOID:9261,let7c,1,1,2
mir591,mir595,1,2,2
LINC01628,DOID:1492,1,0,1
LINC-ROR,DOID:4,1,0,1
DOID:2174,let7e,1,1,2
DOID:2348,mir21,1,1,2
DOID:3594,mir34a,1,1,2
DOID:3070,mir410,1,1,2
DOID:0050890,mir34c,1,1,2
DOID:178,mir126,1,1,2
DOID:3070,mir19b,1,1,2
DOID:184,mir34c,1,1,2
mir1202,mir1231,1,2,2
DOID:0060083,mir200c,1,1,2
DOID:10534,mir374a,1,1,2
DOID:987,mir106b,1,1,2
DOID:0050615,mir106b,1,1,2
MALAT1,mir204,1,0,2
DOID:162,mir663a,1,1,2
HOTAIR,DOID:3068,1,0,1
DOID:1289,mir133b,1,1,2
CBR3-AS1,DOID:4,1,0,1
DOID:3347,mir1,1,1,2
DOID:4,mir135b,1,1,2
DOID:0050687,mir124,1,1,2
DOID:1287,mir199b,1,1,2
DOID:1612,mir124,1,1,2
DOID:14566,mir21,1,1,2
DOID:2531,mir125a,1,1,2
DOID:3527,mir34c,1,1,2
DOID:4706,mir19b,1,1,2
XIST,mir211,1,0,2
DOID:7,let7i,1,1,2
DOID:684,mir345,1,1,2
DOID:3856,mir200c,1,1,2
PRINS,DOID:16,1,0,1
DOID:5844,mir133b,1,1,2
DOID:229,mir1,1,1,2
TUG1,mir421,1,0,2
DOID:3068,mir21,1,1,2
DOID:0050615,mir34a,1,1,2
DOID:10763,mir21,1,1,2
GAS5,mir455,1,0,2
HOTAIR,DOID:6271,1,0,1
DOID:4,mir621,1,1,2
DOID:4450,mir200a,1,1,2
HOTAIR,DOID:120,1,0,1
DOID:0050687,mir365b,1,1,2
DOID:2914,mir200c,1,1,2
DOID:1612,mir365b,1,1,2
DOID:3571,mir744,1,1,2
DOID:14566,mir598,1,1,2
DOID:4706,mir135b,1,1,2
DOID:7,mir339,1,1,2
DOID:10283,mir151b,1,1,2
DOID:9261,mir1,1,1,2
PVT1,DOID:170,1,0,1
DOID:2174,mir124,1,1,2
DOID:0014667,mir221,1,1,2
FENDRR,mir495,1,0,2
MIR155HG,DOID:0060083,1,0,1
DOID:0060060,mir148b,1,1,2
DOID:193,mir21,1,1,2
DOID:3093,mir193a,1,1,2
DOID:3119,mir125a,1,1,2
DOID:5844,mir423,1,1,2
DOID:4960,mir215,1,1,2
DOID:8692,mir144,1,1,2
DOID:114,mir129,1,1,2
DOID:0060083,mir215,1,1,2
DOID:0080000,mir25,1,1,2
DOID:162,mir151b,1,1,2
DOID:4,mir2355,1,1,2
CDR1-AS,DOID:162,1,0,1
DOID:162,mir421,1,1,2
DOID:5093,mir10a,1,1,2
DOID:2789,mir20a,1,1,2
DOID:3347,mir133b,1,1,2
CTBP1-AS,DOID:193,1,0,1
DOID:0050687,mir135a,1,1,2
DOID:1612,mir301a,1,1,2
DOID:1287,mir21,1,1,2
DOID:14566,mir223,1,1,2
DOID:7,mir126,1,1,2
XIST,mir23a,1,0,2
DOID:0050686,mir142,1,1,2
DOID:934,mir373,1,1,2
FENDRR,mir16,1,0,2
mir610,mir1228,1,2,2
DOID:2621,mir21,1,1,2
DOID:114,mir377,1,1,2
DOID:409,mir513c,1,1,2
HOXA11-AS,mir223,1,0,2
DOID:9074,mir224,1,1,2
DOID:1289,mir147a,1,1,2
DOID:170,mir212,1,1,2
DOID:263,mir378b,1,1,2
DOID:5093,mir23b,1,1,2
DOID:0050687,mir429,1,1,2
DOID:1612,mir450b,1,1,2
DOID:2349,mir145,1,1,2
DOID:7,mir373,1,1,2
mir1301,mir92,1,2,2
DOID:0050902,mir218,1,1,2
H19,DOID:660,1,0,1
XIST,mir421,1,0,2
DOID:10283,mir378g,1,1,2
DOID:1319,mir181b,1,1,2
DOID:37,mir221,1,1,2
DOID:3119,mir301b,1,1,2
DOID:193,mir223,1,1,2
DOID:1040,mir196b,1,1,2
WT1-AS,DOID:684,1,0,1
MIR17HG,DOID:3118,1,0,1
LINC00583,DOID:3119,1,0,1
DOID:0060100,mir142,1,1,2
DOID:0080014,mir15a,1,1,2
DOID:3996,mir145,1,1,2
SNHG1,mir15a,1,0,2
DOID:0050828,mir17,1,1,2
DOID:10591,mir26a,1,1,2
DOID:162,mir378g,1,1,2
DOID:170,mir10a,1,1,2
DOID:4,mir151b,1,1,2
MEG3,DOID:4194,1,0,1
CDKN2A-AS1,DOID:331,1,0,1
DOID:1492,mir150,1,1,2
DOID:863,mir516a,1,1,2
DOID:0050687,mir193a,1,1,2
DOID:7,mir3148,1,1,2
DOID:1037,mir326,1,1,2
OIP5-AS1,mir30d,1,0,2
DOID:14566,mir1229,1,1,2
DOID:0060085,mir29a,1,1,2
DOID:0060122,mir2861,1,1,2
DOID:0050686,mir15a,1,1,2
DOID:0060084,mir424,1,1,2
DOID:3069,mir145,1,1,2
DOID:3119,mir432,1,1,2
DOID:9074,mir205,1,1,2
DOID:707,mir150,1,1,2
DOID:9970,mir221,1,1,2
DOID:0060083,mir564,1,1,2
DOID:660,mir491,1,1,2
KCNQ1OT1,mir29a,1,0,2
GAS5,mir1297,1,0,2
DOID:170,mir23b,1,1,2
MEG3,DOID:9351,1,0,1
DOID:2600,mir24,1,1,2
DOID:863,mir26a,1,1,2
DOID:0050687,mir548b,1,1,2
DOID:1936,mir145,1,1,2
DOID:2349,mir17,1,1,2
DOID:14566,mir378e,1,1,2
DOID:0060085,let7b,1,1,2
DOID:0050686,mir520d,1,1,2
DOID:4961,mir150,1,1,2
DOID:3069,mir497,1,1,2
PVT1,DOID:987,1,0,1
MIR503HG,DOID:3594,1,0,1
MIR17HG,mir302e,1,0,2
DOID:3119,mir302e,1,1,2
DOID:2394,mir224,1,1,2
DOID:686,mir15b,1,1,2
DOID:0060100,mir15a,1,1,2
DOID:3620,mir145,1,1,2
DOID:1561,mir24,1,1,2
DOID:3996,mir17,1,1,2
SNHG1,mir18b,1,0,2
DOID:0050117,mir550b,1,1,2
LUCAT1,DOID:2394,1,0,1
KCNQ1OT1,let7b,1,0,2
DOID:863,mir491,1,1,2
DOID:1492,mir182,1,1,2
LINC-PINT,DOID:5093,1,0,1
DOID:12336,mir491,1,1,2
BANCR,DOID:0050687,1,0,1
DOID:0060085,mir320a,1,1,2
DOID:3908,mir15a,1,1,2
H19,mir18b,1,0,2
DOID:0050686,mir1224,1,1,2
GAS5,DOID:263,1,0,1
DOID:3069,mir17,1,1,2
PVT1,DOID:4905,1,0,1
DOID:193,mir378e,1,1,2
MIR17HG,mir520a,1,0,2
DOID:0060072,mir181c,1,1,2
MIR137HG,DOID:2468,1,0,1
DOID:1240,let7c,1,1,2
DOID:1749,mir148a,1,1,2
DOID:1561,mir137,1,1,2
DOID:0050828,mir31,1,1,2
DOID:3393,mir29a,1,1,2
DOID:417,mir29b,1,1,2
DOID:706,mir18a,1,1,2
MEG3,DOID:9973,1,0,1
DOID:11054,mir195,1,1,2
DOID:1936,mir17,1,1,2
DOID:2531,mir369,1,1,2
DOID:0060085,mir615,1,1,2
DOID:3908,mir520d,1,1,2
DOID:0050686,mir518f,1,1,2
DOID:769,mir137,1,1,2
DOID:3369,mir31,1,1,2
DOID:1240,mir323a,1,1,2
DOID:2394,mir29a,1,1,2
DOID:331,mir29b,1,1,2
DOID:3571,mir100,1,1,2
DOID:686,mir191,1,1,2
DOID:1793,mir103a,1,1,2
DOID:11934,mir200c,1,1,2
DOID:3620,mir17,1,1,2
DOID:77,let7a,1,1,2
DOID:0060089,mir195,1,1,2
DOID:4450,mir378h,1,1,2
DOID:184,mir183,1,1,2
DOID:120,mir30e,1,1,2
TUG1,mir125a,1,0,2
BANCR,DOID:3908,1,0,1
DOID:10534,mir187,1,1,2
DOID:0050686,mir345,1,1,2
DOID:150,mir485,1,1,2
LINC00961,DOID:374,1,0,1
DOID:331,mir486,1,1,2
DOID:0060072,mir197,1,1,2
DOID:686,mir98,1,1,2
LINC01588,DOID:4,1,0,1
DOID:11934,mir302d,1,1,2
DOID:3996,mir31,1,1,2
DOID:3093,mir200a,1,1,2
DOID:3070,mir302a,1,1,2
DOID:9119,let7a,1,1,2
DOID:9884,mir107,1,1,2
DOID:11054,mir205,1,1,2
DOID:5679,mir1,1,1,2
PANDAR,DOID:162,1,0,1
DOID:0060116,let7c,1,1,2
DOID:162,mir125a,1,1,2
MALAT1,DOID:5093,1,0,1
DOID:4,let7f,1,1,2
NEAT1,mir125a,1,0,2
DOID:263,mir34b,1,1,2
DOID:9952,mir18a,1,1,2
DOID:1612,mir18a,1,1,2
DOID:0060072,mir99a,1,1,2
DOID:3571,mir127,1,1,2
DOID:0050013,mir103a,1,1,2
DOID:77,mir107,1,1,2
DOID:5041,mir205,1,1,2
DOID:3093,mir338,1,1,2
DOID:684,mir302c,1,1,2
DOID:0080001,mir637,1,1,2
DOID:0050890,mir199b,1,1,2
DOID:9884,mir34b,1,1,2
CCDC26,DOID:0050686,1,0,1
DOID:0060119,mir21,1,1,2
DOID:1091,mir30e,1,1,2
DOID:120,mir34a,1,1,2
DOID:0060083,mir100,1,1,2
DOID:8857,mir200a,1,1,2
DOID:0080000,mir127,1,1,2
DOID:4194,mir503,1,1,2
DOID:4194,mir191,1,1,2
DOID:162,mir367,1,1,2
DOID:4,mir331,1,1,2
DOID:9074,mir126,1,1,2
CCAT1,mir216a,1,0,2
DOID:1324,mir205,1,1,2
DOID:3571,mir375,1,1,2
DOID:14566,mir122,1,1,2
BCAR4,DOID:0050686,1,0,1
XIST,mir125a,1,0,2
DOID:684,mir499b,1,1,2
DOID:10283,mir301b,1,1,2
DOID:2174,mir18a,1,1,2
DOID:3856,mir100,1,1,2
DOID:289,mir99a,1,1,2
DOID:6050,mir200a,1,1,2
DOID:12858,mir200c,1,1,2
CCDC26,DOID:14566,1,0,1
SNHG12,DOID:2871,1,0,1
DOID:0050615,mir198,1,1,2
DOID:10763,mir122,1,1,2
DOID:162,mir301b,1,1,2
DOID:162,mir136,1,1,2
DOID:3347,mir19a,1,1,2
DOID:4,mir125a,1,1,2
HOTAIR,DOID:0060083,1,0,1
DOID:263,mir381,1,1,2
DOID:0050687,mir200a,1,1,2
DOID:4,mir638,1,1,2
DOID:0060040,mir212,1,1,2
DOID:1612,mir200a,1,1,2
DOID:3571,mir409,1,1,2
DOID:0060072,mir484,1,1,2
DOID:14566,mir365a,1,1,2
DOID:7,mir192,1,1,2
XIST,mir367,1,0,2
TP73-AS1,mir539,1,0,2
LINC01556,DOID:162,1,0,1
DOID:3093,mir10a,1,1,2
DOID:193,mir122,1,1,2
DOID:289,mir509,1,1,2
DOID:4362,mir100,1,1,2
DOID:5844,mir210,1,1,2
DOID:9119,mir34b,1,1,2
DOID:423,mir100,1,1,2
DOID:9884,mir381,1,1,2
DOID:17,mir3148,1,1,2
DOID:0060083,mir127,1,1,2
DOID:0050615,mir93,1,1,2
DOID:162,mir490,1,1,2
DOID:3953,mir130a,1,1,2
DISC2,DOID:0060119,1,0,1
HOTAIR,DOID:9119,1,0,1
DOID:162,mir432,1,1,2
HOTAIR,DOID:184,1,0,1
DOID:4,mir367,1,1,2
DOID:0050687,mir338,1,1,2
DOID:4,mir874,1,1,2
DOID:1909,mir219,1,1,2
EPB41L4A-AS1,DOID:162,1,0,1
OIP5-AS1,mir148a,1,0,2
DOID:14566,mir188,1,1,2
DOID:1287,mir122,1,1,2
DOID:1612,mir338,1,1,2
DOID:14566,mir134,1,1,2
XIST,mir301b,1,0,2
DOID:0060122,mir378a,1,1,2
DOID:1319,mir222,1,1,2
H19,DOID:178,1,0,1
XIST,mir136,1,0,2
DOID:15,mir513a,1,1,2
DOID:299,mir34b,1,1,2
CDKN2B-AS1,DOID:3119,1,0,1
DOID:3856,mir127,1,1,2
DOID:4706,mir125a,1,1,2
HULC,DOID:5672,1,0,1
DOID:1040,mir130a,1,1,2
DOID:423,mir33a,1,1,2
DOID:8692,mir219,1,1,2
DOID:3068,mir134,1,1,2
DOID:3118,mir513a,1,1,2
DOID:4,mir200,1,1,2
DOID:0050615,mir20a,1,1,2
DOID:162,mir302e,1,1,2
DOID:170,mir125b,1,1,2
DOID:4,mir301b,1,1,2
MIR7-3HG,DOID:684,1,0,1
MEG3,DOID:11054,1,0,1
DOID:0050687,mir625,1,1,2
DOID:1909,mir514a,1,1,2
DOID:1612,mir625,1,1,2
DOID:3347,mir210,1,1,2
DOID:0060072,mir1303,1,1,2
DOID:1037,mir24,1,1,2
DOID:1287,mir365a,1,1,2
DOID:14566,mir424,1,1,2
XIST,mir490,1,0,2
DOID:2531,mir214,1,1,2
DOID:3571,mir519d,1,1,2
DOID:0060122,mir145,1,1,2
DOID:7,mir203,1,1,2
DOID:7,mir708,1,1,2
DOID:3856,mir375,1,1,2
DOID:0014667,mir148a,1,1,2
MIR17HG,DOID:170,1,0,1
